REVIEW_PANEL,MEDICALSPECIALTY,PRODUCTCODE,DEVICENAME,DEVICECLASS,Specialty,Medcomp,Martech,Point,Additional Information,Javascript
RA,RA,HBK,"Chair, Pneumoencephalographic",2,Radiology,No,No,No,,"{ name:""Chair, Pneumoencephalographic (HBK)"", productCode:""HBK"", deviceName:""Chair, Pneumoencephalographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,ITX,"Transducer, Ultrasonic, Diagnostic",2,Radiology,No,No,No,,"{ name:""Transducer, Ultrasonic, Diagnostic (ITX)"", productCode:""ITX"", deviceName:""Transducer, Ultrasonic, Diagnostic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,ITY,"Assembly, Tube Housing, X-Ray, Diagnostic",1,Radiology,No,No,No,,"{ name:""Assembly, Tube Housing, X-Ray, Diagnostic (ITY)"", productCode:""ITY"", deviceName:""Assembly, Tube Housing, X-Ray, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,ITZ,"Assembly, Tube Housing, X-Ray, Therapeutic",2,Radiology,No,No,No,,"{ name:""Assembly, Tube Housing, X-Ray, Therapeutic (ITZ)"", productCode:""ITZ"", deviceName:""Assembly, Tube Housing, X-Ray, Therapeutic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWA,"Source, Wire, Iridium, Radioactive",2,Radiology,No,No,No,,"{ name:""Source, Wire, Iridium, Radioactive (IWA)"", productCode:""IWA"", deviceName:""Source, Wire, Iridium, Radioactive"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWB,"System, Radiation Therapy, Radionuclide",2,Radiology,No,No,No,,"{ name:""System, Radiation Therapy, Radionuclide (IWB)"", productCode:""IWB"", deviceName:""System, Radiation Therapy, Radionuclide"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWD,"Device, Beam Limiting, Teletherapy, Radionuclide",2,Radiology,No,No,No,,"{ name:""Device, Beam Limiting, Teletherapy, Radionuclide (IWD)"", productCode:""IWD"", deviceName:""Device, Beam Limiting, Teletherapy, Radionuclide"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWE,"Monitor, Patient Position, Light-Beam",1,Radiology,No,No,No,,"{ name:""Monitor, Patient Position, Light-Beam (IWE)"", productCode:""IWE"", deviceName:""Monitor, Patient Position, Light-Beam"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWF,"Needle, Isotope, Gold, Titanium, Platinum",2,Radiology,No,No,No,,"{ name:""Needle, Isotope, Gold, Titanium, Platinum (IWF)"", productCode:""IWF"", deviceName:""Needle, Isotope, Gold, Titanium, Platinum"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWG,"Seed, Isotope, Gold, Titanium, Platinum",2,Radiology,No,No,No,,"{ name:""Seed, Isotope, Gold, Titanium, Platinum (IWG)"", productCode:""IWG"", deviceName:""Seed, Isotope, Gold, Titanium, Platinum"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWH,"Source, Teletherapy, Radionuclide",1,Radiology,No,No,No,,"{ name:""Source, Teletherapy, Radionuclide (IWH)"", productCode:""IWH"", deviceName:""Source, Teletherapy, Radionuclide"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWI,"Source, Isotope, Sealed, Gold, Titanium, Platinum",2,Radiology,No,No,No,,"{ name:""Source, Isotope, Sealed, Gold, Titanium, Platinum (IWI)"", productCode:""IWI"", deviceName:""Source, Isotope, Sealed, Gold, Titanium, Platinum"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWJ,"System, Applicator, Radionuclide, Manual",1,Radiology,No,No,No,,"{ name:""System, Applicator, Radionuclide, Manual (IWJ)"", productCode:""IWJ"", deviceName:""System, Applicator, Radionuclide, Manual"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWK,"Cyclotron, Medical",2,Radiology,No,No,No,,"{ name:""Cyclotron, Medical (IWK)"", productCode:""IWK"", deviceName:""Cyclotron, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWL,"System, Radiation Therapy, Neutron, Medical",2,Radiology,No,No,No,,"{ name:""System, Radiation Therapy, Neutron, Medical (IWL)"", productCode:""IWL"", deviceName:""System, Radiation Therapy, Neutron, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWM,"Synchrotron, Medical",2,Radiology,No,No,No,,"{ name:""Synchrotron, Medical (IWM)"", productCode:""IWM"", deviceName:""Synchrotron, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWN,"Cassette, Measurement, Ardran-Crooks",1,Radiology,No,No,No,,"{ name:""Cassette, Measurement, Ardran-Crooks (IWN)"", productCode:""IWN"", deviceName:""Cassette, Measurement, Ardran-Crooks"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWO,"Apron, Protective",1,Radiology,No,No,No,,"{ name:""Apron, Protective (IWO)"", productCode:""IWO"", deviceName:""Apron, Protective"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWP,Radiographic Protective Glove,1,Radiology,No,No,No,"A protective radiographic glove is a ""personnel protective shield.""  The gloves are intended to protect the operator, patient, or other person from unnecessary exposure to radiation during radiological procedures by providing an attenuating barrier to radiation. Note:  These devices are not patient examination gloves or surgeon's gloves.  -","{ name:""Radiographic Protective Glove (IWP)"", productCode:""IWP"", deviceName:""Radiographic Protective Glove"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:""A protective radiographic glove is a \""personnel protective shield.\""  The gloves are intended to protect the operator, patient, or other person from unnecessary exposure to radiation during radiological procedures by providing an attenuating barrier to radiation. Note:  These devices are not patient examination gloves or surgeon's gloves.  -"" },"
RA,RA,IWQ,"Curtain, Protective, Radiographic",1,Radiology,No,No,No,,"{ name:""Curtain, Protective, Radiographic (IWQ)"", productCode:""IWQ"", deviceName:""Curtain, Protective, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWR,"Holder, Syringe, Lead",1,Radiology,No,No,No,,"{ name:""Holder, Syringe, Lead (IWR)"", productCode:""IWR"", deviceName:""Holder, Syringe, Lead"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWS,"Shield, Eye, Radiological",1,Radiology,No,No,No,,"{ name:""Shield, Eye, Radiological (IWS)"", productCode:""IWS"", deviceName:""Shield, Eye, Radiological"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWT,"Shield, Gonadal",1,Radiology,No,No,No,,"{ name:""Shield, Gonadal (IWT)"", productCode:""IWT"", deviceName:""Shield, Gonadal"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWW,"Shield, Vial",1,Radiology,No,No,No,,"{ name:""Shield, Vial (IWW)"", productCode:""IWW"", deviceName:""Shield, Vial"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWX,"Barrier, Control Panel, X-Ray, Movable",1,Radiology,No,No,No,,"{ name:""Barrier, Control Panel, X-Ray, Movable (IWX)"", productCode:""IWX"", deviceName:""Barrier, Control Panel, X-Ray, Movable"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWY,"Holder, Head, Radiographic",1,Radiology,No,No,No,,"{ name:""Holder, Head, Radiographic (IWY)"", productCode:""IWY"", deviceName:""Holder, Head, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IWZ,"Film, Radiographic",1,Radiology,No,No,No,,"{ name:""Film, Radiographic (IWZ)"", productCode:""IWZ"", deviceName:""Film, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXA,"Cassette, Radiographic Film",2,Radiology,No,No,No,,"{ name:""Cassette, Radiographic Film (IXA)"", productCode:""IXA"", deviceName:""Cassette, Radiographic Film"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXC,"Illuminator, Radiographic-Film",1,Radiology,No,No,No,,"{ name:""Illuminator, Radiographic-Film (IXC)"", productCode:""IXC"", deviceName:""Illuminator, Radiographic-Film"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXD,"Source, Calibration, Sealed, Nuclear",1,Radiology,No,No,No,,"{ name:""Source, Calibration, Sealed, Nuclear (IXD)"", productCode:""IXD"", deviceName:""Source, Calibration, Sealed, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXF,"Test-Pattern, Radiographic",1,Radiology,No,No,No,,"{ name:""Test-Pattern, Radiographic (IXF)"", productCode:""IXF"", deviceName:""Test-Pattern, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXG,"Phantom, Anthropomorphic, Radiographic",1,Radiology,No,No,No,,"{ name:""Phantom, Anthropomorphic, Radiographic (IXG)"", productCode:""IXG"", deviceName:""Phantom, Anthropomorphic, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXH,"Camera, Focal Spot, Radiographic",1,Radiology,No,No,No,,"{ name:""Camera, Focal Spot, Radiographic (IXH)"", productCode:""IXH"", deviceName:""Camera, Focal Spot, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXI,"Block, Beam-Shaping, Radiation Therapy",2,Radiology,No,No,No,,"{ name:""Block, Beam-Shaping, Radiation Therapy (IXI)"", productCode:""IXI"", deviceName:""Block, Beam-Shaping, Radiation Therapy"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXJ,"Grid, Radiographic",1,Radiology,No,No,No,,"{ name:""Grid, Radiographic (IXJ)"", productCode:""IXJ"", deviceName:""Grid, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXK,"System, Imaging, X-Ray, Electrostatic",2,Radiology,No,No,No,,"{ name:""System, Imaging, X-Ray, Electrostatic (IXK)"", productCode:""IXK"", deviceName:""System, Imaging, X-Ray, Electrostatic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXL,"Device, Spot-Film",2,Radiology,No,No,No,,"{ name:""Device, Spot-Film (IXL)"", productCode:""IXL"", deviceName:""Device, Spot-Film"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXO,"Synchronizer, Ecg / Respirator, Radiographic",1,Radiology,No,No,No,,"{ name:""Synchronizer, Ecg / Respirator, Radiographic (IXO)"", productCode:""IXO"", deviceName:""Synchronizer, Ecg / Respirator, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXQ,"Table, Radiographic, Stationary Top",2,Radiology,No,No,No,,"{ name:""Table, Radiographic, Stationary Top (IXQ)"", productCode:""IXQ"", deviceName:""Table, Radiographic, Stationary Top"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXR,"Table, Radiographic, Tilting",2,Radiology,No,No,No,,"{ name:""Table, Radiographic, Tilting (IXR)"", productCode:""IXR"", deviceName:""Table, Radiographic, Tilting"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXW,"Processor, Radiographic-Film, Automatic",2,Radiology,No,No,No,,"{ name:""Processor, Radiographic-Film, Automatic (IXW)"", productCode:""IXW"", deviceName:""Processor, Radiographic-Film, Automatic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXX,"Processor, Cine Film",2,Radiology,No,No,No,,"{ name:""Processor, Cine Film (IXX)"", productCode:""IXX"", deviceName:""Processor, Cine Film"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IXY,"Holder, Radiographic Cassette, Wall-Mounted",1,Radiology,No,No,No,,"{ name:""Holder, Radiographic Cassette, Wall-Mounted (IXY)"", productCode:""IXY"", deviceName:""Holder, Radiographic Cassette, Wall-Mounted"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYB,"Tube Mount, X-Ray, Diagnostic",1,Radiology,No,No,No,,"{ name:""Tube Mount, X-Ray, Diagnostic (IYB)"", productCode:""IYB"", deviceName:""Tube Mount, X-Ray, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYC,"Generator, Orthovoltage, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Generator, Orthovoltage, Therapeutic X-Ray (IYC)"", productCode:""IYC"", deviceName:""Generator, Orthovoltage, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYD,"Generator, Low Voltage, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Generator, Low Voltage, Therapeutic X-Ray (IYD)"", productCode:""IYD"", deviceName:""Generator, Low Voltage, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYE,"Accelerator, Linear, Medical",2,Radiology,No,No,No,,"{ name:""Accelerator, Linear, Medical (IYE)"", productCode:""IYE"", deviceName:""Accelerator, Linear, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYG,"Betatron, Medical",2,Radiology,No,No,No,,"{ name:""Betatron, Medical (IYG)"", productCode:""IYG"", deviceName:""Betatron, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYH,"Generator, Dermatological (Grenz Ray), Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Generator, Dermatological (Grenz Ray), Therapeutic X-Ray (IYH)"", productCode:""IYH"", deviceName:""Generator, Dermatological (Grenz Ray), Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYI,"Collimator, Orthovoltage, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Collimator, Orthovoltage, Therapeutic X-Ray (IYI)"", productCode:""IYI"", deviceName:""Collimator, Orthovoltage, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYJ,"Collimator, Low Voltage, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Collimator, Low Voltage, Therapeutic X-Ray (IYJ)"", productCode:""IYJ"", deviceName:""Collimator, Low Voltage, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYK,"Collimator, High Voltage, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Collimator, High Voltage, Therapeutic X-Ray (IYK)"", productCode:""IYK"", deviceName:""Collimator, High Voltage, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYL,"Collimator, Dermatological, Therapeutic X-Ray",2,Radiology,No,No,No,,"{ name:""Collimator, Dermatological, Therapeutic X-Ray (IYL)"", productCode:""IYL"", deviceName:""Collimator, Dermatological, Therapeutic X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYN,"System, Imaging, Pulsed Doppler, Ultrasonic",2,Radiology,No,No,No,,"{ name:""System, Imaging, Pulsed Doppler, Ultrasonic (IYN)"", productCode:""IYN"", deviceName:""System, Imaging, Pulsed Doppler, Ultrasonic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYO,"System, Imaging, Pulsed Echo, Ultrasonic",2,Radiology,No,No,No,,"{ name:""System, Imaging, Pulsed Echo, Ultrasonic (IYO)"", productCode:""IYO"", deviceName:""System, Imaging, Pulsed Echo, Ultrasonic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYP,"Phantom, Anthropomorphic, Nuclear",1,Radiology,No,No,No,,"{ name:""Phantom, Anthropomorphic, Nuclear (IYP)"", productCode:""IYP"", deviceName:""Phantom, Anthropomorphic, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYQ,"Phantom, Flood Source, Nuclear",1,Radiology,No,No,No,,"{ name:""Phantom, Flood Source, Nuclear (IYQ)"", productCode:""IYQ"", deviceName:""Phantom, Flood Source, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYT,"System, Rebreathing, Radionuclide",2,Radiology,No,No,No,,"{ name:""System, Rebreathing, Radionuclide (IYT)"", productCode:""IYT"", deviceName:""System, Rebreathing, Radionuclide"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYW,"Scanner, Rectilinear, Nuclear",1,Radiology,No,No,No,,"{ name:""Scanner, Rectilinear, Nuclear (IYW)"", productCode:""IYW"", deviceName:""Scanner, Rectilinear, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYX,"Camera, Scintillation (Gamma)",1,Radiology,No,No,No,,"{ name:""Camera, Scintillation (Gamma) (IYX)"", productCode:""IYX"", deviceName:""Camera, Scintillation (Gamma)"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYY,"Synchronizer, Electrocardiograph, Nuclear",1,Radiology,No,No,No,,"{ name:""Synchronizer, Electrocardiograph, Nuclear (IYY)"", productCode:""IYY"", deviceName:""Synchronizer, Electrocardiograph, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IYZ,"Bed, Scanning, Nuclear",1,Radiology,No,No,No,,"{ name:""Bed, Scanning, Nuclear (IYZ)"", productCode:""IYZ"", deviceName:""Bed, Scanning, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZC,"Camera, Positron",1,Radiology,No,No,No,,"{ name:""Camera, Positron (IZC)"", productCode:""IZC"", deviceName:""Camera, Positron"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZD,"Probe, Uptake, Nuclear",1,Radiology,No,No,No,,"{ name:""Probe, Uptake, Nuclear (IZD)"", productCode:""IZD"", deviceName:""Probe, Uptake, Nuclear"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZF,"System, X-Ray, Tomographic",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Tomographic (IZF)"", productCode:""IZF"", deviceName:""System, X-Ray, Tomographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZG,"System, X-Ray, Photofluorographic",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Photofluorographic (IZG)"", productCode:""IZG"", deviceName:""System, X-Ray, Photofluorographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZH,"System, X-Ray, Mammographic",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Mammographic (IZH)"", productCode:""IZH"", deviceName:""System, X-Ray, Mammographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZI,"System, X-Ray, Angiographic",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Angiographic (IZI)"", productCode:""IZI"", deviceName:""System, X-Ray, Angiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZJ,"Camera, X-Ray, Fluorographic, Cine Or Spot",2,Radiology,No,No,No,,"{ name:""Camera, X-Ray, Fluorographic, Cine Or Spot (IZJ)"", productCode:""IZJ"", deviceName:""Camera, X-Ray, Fluorographic, Cine Or Spot"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZL,"System, X-Ray, Mobile",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Mobile (IZL)"", productCode:""IZL"", deviceName:""System, X-Ray, Mobile"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZO,"Generator, High-Voltage, X-Ray, Diagnostic",1,Radiology,No,No,No,,"{ name:""Generator, High-Voltage, X-Ray, Diagnostic (IZO)"", productCode:""IZO"", deviceName:""Generator, High-Voltage, X-Ray, Diagnostic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZP,"Programmer, Changer, Film/Cassette, Radiographic",2,Radiology,No,No,No,,"{ name:""Programmer, Changer, Film/Cassette, Radiographic (IZP)"", productCode:""IZP"", deviceName:""Programmer, Changer, Film/Cassette, Radiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZS,"Aperture, Radiographic",2,Radiology,No,No,No,,"{ name:""Aperture, Radiographic (IZS)"", productCode:""IZS"", deviceName:""Aperture, Radiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZT,"Cone, Radiographic",2,Radiology,No,No,No,,"{ name:""Cone, Radiographic (IZT)"", productCode:""IZT"", deviceName:""Cone, Radiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZW,"Collimator, Automatic, Radiographic",2,Radiology,No,No,No,,"{ name:""Collimator, Automatic, Radiographic (IZW)"", productCode:""IZW"", deviceName:""Collimator, Automatic, Radiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZX,"Collimator, Manual, Radiographic",2,Radiology,No,No,No,,"{ name:""Collimator, Manual, Radiographic (IZX)"", productCode:""IZX"", deviceName:""Collimator, Manual, Radiographic"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,IZZ,"Table, Radiographic, Non-Tilting, Powered",2,Radiology,No,No,No,,"{ name:""Table, Radiographic, Non-Tilting, Powered (IZZ)"", productCode:""IZZ"", deviceName:""Table, Radiographic, Non-Tilting, Powered"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAA,"System, X-Ray, Fluoroscopic, Image-Intensified",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Fluoroscopic, Image-Intensified (JAA)"", productCode:""JAA"", deviceName:""System, X-Ray, Fluoroscopic, Image-Intensified"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAB,"System, X-Ray, Fluoroscopic, Non-Image-Intensified",2,Radiology,No,No,No,,"{ name:""System, X-Ray, Fluoroscopic, Non-Image-Intensified (JAB)"", productCode:""JAB"", deviceName:""System, X-Ray, Fluoroscopic, Non-Image-Intensified"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAC,"System, X-Ray, Film Marking, Radiographic",1,Radiology,No,No,No,,"{ name:""System, X-Ray, Film Marking, Radiographic (JAC)"", productCode:""JAC"", deviceName:""System, X-Ray, Film Marking, Radiographic"", deviceClass:""Class I"", deviceClassNum:1, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAD,"System, Therapeutic, X-Ray",2,Radiology,No,No,No,,"{ name:""System, Therapeutic, X-Ray (JAD)"", productCode:""JAD"", deviceName:""System, Therapeutic, X-Ray"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAE,"Microtron, Medical",2,Radiology,No,No,No,,"{ name:""Microtron, Medical (JAE)"", productCode:""JAE"", deviceName:""Microtron, Medical"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
RA,RA,JAF,"Monitor, Ultrasonic, Nonfetal",2,Radiology,No,No,No,,"{ name:""Monitor, Ultrasonic, Nonfetal (JAF)"", productCode:""JAF"", deviceName:""Monitor, Ultrasonic, Nonfetal"", deviceClass:""Class II"", deviceClassNum:2, specialty:""Radiology"", medcomp:false, martech:false, point:false, info:"""" },"
